edition,issue,volume,date-pub,title,ocr,id
,19061,,"October 22, 1845",The Tidal Harbour Commission.,87.24,0FFO-1845-OCT22-008-009
,23333,,"June 15, 1859",The Two New Marshals.,88.04,0FFO-1859-JUN15-012-004
,22488,,"October 2, 1856",Scotch Affairs In 1856.,88.14,0FFO-1856-OCT02-010-006
,18294,,"May 12, 1843",Money-Market and City Intelligence.,82.22,0FFO-1843-MAY12-006-004
,17683,,"May 29, 1841",We have received by our usual express the Paris,82.36,0FFO-1841-MAY29-004-006
,21399,,"April 11, 1853",America.,81.39,0FFO-1853-APR11-005-002
,21689,,"March 15, 1854",Austria.,84.74,0FFO-1854-MAR15-010-002
,18353,,"July 20, 1843",The conjecture by which alone we could account,91.67,0FFO-1843-JUL20-004-003
,22526,,"November 15, 1856",The West India And Pacific Mails.,91.25,0FFO-1856-NOV15-007-002
,23655,,"June 25, 1860",Sir HUGH ROSE has taken leave of the Bombay,86.4,0FFO-1860-JUN25-008-005
,22375,,"May 23, 1856",Ireland.,88.25,0FFO-1856-MAY23-008-005
,18059,,"August 11, 1842",We have received the Paris papers of Tuesday.,88.89,0FFO-1842-AUG11-005-003
,17288,,"February 24, 1840",In the new political nomenclature which modern,89.11,0FFO-1840-FEB24-004-004
,17671,,"May 15, 1841",The Paris journals of Thursday have reached us,95.65,0FFO-1841-MAY15-005-004
,18633,,"June 11, 1844",Money Market and City Intelligence.,89.13,0FFO-1844-JUN11-006-003
,19255,,"June 5, 1846",If there is any dependence to be placed in the,95.65,0FFO-1846-JUN05-004-006
,18460,,"November 21, 1843",The Affairs Of Spain.,84.58,0FFO-1843-NOV21-005-002
,22429,,"July 25, 1856","London, Friday, July 25, 1856.",80.88,0FFO-1856-JUL25-008-003
,20588,,"September 7, 1850",Alison's History Of Europe.,83.65,0FFO-1850-SEP07-006-007
,19047,,"October 6, 1845",America.,87.52,0FFO-1845-OCT06-005-010
,19250,,"May 30, 1846",A contemporary journal which appears to have,93.18,0FFO-1846-MAY30-004-005
,20498,,"May 25, 1850",Austria.,85.36,0FFO-1850-MAY25-006-003
,17684,,"May 31, 1841",Private Correspondence.,93.03,0FFO-1841-MAY31-005-006
,19529,,"April 21, 1847","The Government """"Scheme of Education"""" is",92.77,0FFO-1847-APR21-005-003
,21320,,"January 8, 1853",The Income-Tax.,86.79,0FFO-1853-JAN08-008-004
,19212,,"April 16, 1846",We have received by our ordinary express the,81.19,0FFO-1846-APR16-004-005
,21262,,"November 2, 1852",To The Editor Of The Times.,91.53,0FFO-1852-NOV02-005-002
,19830,,"April 6, 1848",The French Republic.,84.31,0FFO-1848-APR06-005-008
,19026,,"September 11, 1845",The Affairs Of Spain.,86.11,0FFO-1845-SEP11-006-014
,20829,,"June 16, 1851",The French Republic.,86.24,0FFO-1851-JUN16-006-001
,21413,,"April 27, 1853",The New York Exhibition.,90.7,0FFO-1853-APR27-008-004
,21482,,"July 16, 1853",Ireland.,82.33,0FFO-1853-JUL16-008-001
,21288,,"December 2, 1852",Great Exhibition Surplus.,81.34,0FFO-1852-DEC02-003-004
,19997,,"October 18, 1848",The State Trials.,81.25,0FFO-1848-OCT18-005-003
,22323,,"March 24, 1856",Sir John Herschel And The Society Of Arts Examinations.,83.71,0FFO-1856-MAR24-007-005
,23478,,"December 1, 1859","Lord Stanley, M. P., On Ragged Schools.",80.31,0FFO-1859-DEC01-007-007
,22517,,"November 5, 1856",Lord Palmerston At Manchester.,88.69,0FFO-1856-NOV05-006-007
,21003,,"January 5, 1852",The Present To Lord Granville.,83.34,0FFO-1852-JAN05-005-004
,23718,,"September 6, 1860",The Imperial Tour.,80.19,0FFO-1860-SEP06-008-010
,22269,,"January 21, 1856",The Income-Tax And The War.,81.24,0FFO-1856-JAN21-012-005
,22518,,"November 6, 1856",The Soulage Collection.,86.57,0FFO-1856-NOV06-012-001
,23295,,"May 2, 1859",The War In Italy.,90.79,0FFO-1859-MAY02-010-001
,20023,,"November 17, 1848",Epitome Of Alison's History Of Europe.*,83.48,0FFO-1848-NOV17-006-005
,20296,,"October 2, 1849",Express From Paris.,89.35,0FFO-1849-OCT02-006-001
,19345,,"September 18, 1846",Affairs Of Portugal.,88.1,0FFO-1846-SEP18-007-003
,19376,,"October 24, 1846",Express From Paris.,85.35,0FFO-1846-OCT24-007-001
,19325,,"August 26, 1846",Affairs Of Spain.,87.03,0FFO-1846-AUG26-006-013
,23344,,"June 28, 1859",The War In Italy.,86.06,0FFO-1859-JUN28-012-001
,22728,,"July 9, 1857",Parliamentary Intelligence.,81.12,0FFO-1857-JUL09-006-001
,19911,,"July 10, 1848","We published on Saturday, in a part of our im-",80.73,0FFO-1848-JUL10-008-002
,20698,,"January 14, 1851",The French Republic.,82.96,0FFO-1851-JAN14-006-001
,23364,,"July 21, 1859",Latest Intelligence.,82.12,0FFO-1859-JUL21-009-001
,21856,,"September 26, 1854",France.,86.39,0FFO-1854-SEP26-008-001
,22893,,"January 18, 1858",We have been favoured by the Peninsular and,87.1,0FFO-1858-JAN18-007-001
,19303,,"July 31, 1846",The long foreseen crisis in the politics of the Re-,91.4,0FFO-1846-JUL31-004-004
,18431,,"October 19, 1843",America.,84.8,0FFO-1843-OCT19-003-010
,20937,,"October 20, 1851",The Great Exhibition.,87.28,0FFO-1851-OCT20-005-004
,18493,,"December 30, 1843",The French Press And The King's Speech.,84.57,0FFO-1843-DEC30-005-004
,23688,,"August 2, 1860",France.,81.07,0FFO-1860-AUG02-009-005
,17792,,"October 4, 1841",We recur to the Earl of SHREWSBURY'S pamphlet.,87.85,0FFO-1841-OCT04-004-003
,19810,,"March 14, 1848",The State Of Italy.,89.28,0FFO-1848-MAR14-006-011
,19514,,"April 3, 1847",Affairs Of Switzerland.,86.22,0FFO-1847-APR03-005-012
,20708,,"January 25, 1851",The French Republic.,85.2,0FFO-1851-JAN25-006-001
,20124,,"March 15, 1849",The State Of The Continent.,81.59,0FFO-1849-MAR15-006-001
,19907,,"July 5, 1848","We published yesterday, in a part of our im-",81,0FFO-1848-JUL05-008-002
,23316,,"May 26, 1859",Tuscany.,85.51,0FFO-1859-MAY26-010-007
,18333,,"June 27, 1843",Universal Peace Convention.,80.51,0FFO-1843-JUN27-007-004
,21795,,"July 17, 1854","Court Of Chancery, Lincoln's-Inn, July 15.",85.72,0FFO-1854-JUL17-011-004
,23285,,"April 20, 1859",The State Of Italy.,92.97,0FFO-1859-APR20-007-005
,20710,,"January 28, 1851",State Of Rome,80.76,0FFO-1851-JAN28-006-004
,20580,,"August 29, 1850","London, Thursday, August 29, 1850.",92.79,0FFO-1850-AUG29-004-002
,20792,,"May 3, 1851",The French Republic.,82.95,0FFO-1851-MAY03-006-001
,20836,,"June 24, 1851",The French Republic.,84.47,0FFO-1851-JUN24-006-001
,20500,,"May 28, 1850",France.,85.23,0FFO-1850-MAY28-006-001
,21296,,"December 11, 1852",The Pacific.,81.44,0FFO-1852-DEC11-008-005
,20828,,"June 14, 1851",Money-Market And City Intelligence.,80.54,0FFO-1851-JUN14-006-009
,18328,,"June 21, 1843",The intelligence from Spain which appeared in our,92.68,0FFO-1843-JUN21-005-001
,17708,,"June 28, 1841","A Conservative Government, in the proper mean-",91.99,0FFO-1841-JUN28-004-003
,22696,,"June 2, 1857",Haymarket Theatre.,84.61,0FFO-1857-JUN02-009-006
,19879,,"June 2, 1848",The Revolt Of Lombardy.,80.1,0FFO-1848-JUN02-006-019
,20034,,"November 30, 1848",The Manifesto Of Prince Louis Napoleon.,82.03,0FFO-1848-NOV30-005-003
,19100,,"December 6, 1845",To The Editor Of The Times.,82.21,0FFO-1845-DEC06-002-005
,19251,,"June 1, 1846",Money-Market And City Intelligence.,82.06,0FFO-1846-JUN01-002-005
,18431,,"October 19, 1843",Spain And Portugal.,94.22,0FFO-1843-OCT19-003-008
,21681,,"March 6, 1854",To-night we are to realize one of the first,83.61,0FFO-1854-MAR06-006-003
,23343,,"June 27, 1859",Genoa.,90.97,0FFO-1859-JUN27-011-002
,18299,,"May 18, 1843","London, Thursday, May 18, 1843.",87.77,0FFO-1843-MAY18-004-005
,17505,,"November 3, 1840",From A Correspondent.,85.03,0FFO-1840-NOV03-005-002
,18623,,"May 30, 1844",The Paris journals of Tuesday are principally oc-,81.17,0FFO-1844-MAY30-004-006
,19334,,"September 5, 1846",The Prorogation Of Parliament.,86.6,0FFO-1846-SEP05-008-010
,17528,,"November 30, 1840","London, Monday, November 30, 1840.",85.7,0FFO-1840-NOV30-004-002
,18814,,"January 7, 1845",America.,84.53,0FFO-1845-JAN07-005-001
,19018,,"September 2, 1845",The Affairs Of Spain.,83.39,0FFO-1845-SEP02-007-001
,18492,,"December 29, 1843","London, Friday, December 29, 1843.",92.56,0FFO-1843-DEC29-004-002
,23801,,"December 12, 1860",Sardinia And Switzerland.,84,0FFO-1860-DEC12-007-013
,19932,,"August 3, 1848",Arrival Of The Caledonia.,83.6,0FFO-1848-AUG03-005-010
,20814,,"May 29, 1851",Portugal.,87.1,0FFO-1851-MAY29-006-005
,19831,,"April 7, 1848",Prussia And The German Movement.,85.69,0FFO-1848-APR07-005-004
,23322,,"June 2, 1859",Tuscany.,89.74,0FFO-1859-JUN02-010-006
,19416,,"December 10, 1846",SUPPLIES OF CORN TO FRANCE.-The Moniteur pub-,81.03,0FFO-1846-DEC10-008-010
,17729,,"July 22, 1841",Money-Market and City Intelligence.,86.56,0FFO-1841-JUL22-005-005
,19942,,"August 15, 1848",[The following appeared in a part only of our impression,87.53,0FFO-1848-AUG15-006-002
,20530,,"July 2, 1850",Austria.,82.61,0FFO-1850-JUL02-006-002
,21840,,"September 7, 1854",To The Editor Of The Times.,82.65,0FFO-1854-SEP07-007-007
,20809,,"May 23, 1851",The Germanic Confederation.,81.72,0FFO-1851-MAY23-006-002
,23235,,"February 21, 1859",America.,81.59,0FFO-1859-FEB21-007-002
,19361,,"October 7, 1846",The West Indian Mail.,91.76,0FFO-1846-OCT07-005-005
,17952,,"April 8, 1842",Russia And Poland.,90.36,0FFO-1842-APR08-013-005
,23655,,"June 25, 1860",Neapolitan Atrocities In Sicily.,89.01,0FFO-1860-JUN25-007-004
,18402,,"September 15, 1843",The Paris papers of Wednesday have reached us,84.44,0FFO-1843-SEP15-004-005
,19992,,"October 12, 1848",Switzerland.,80.95,0FFO-1848-OCT12-005-009
,20377,,"January 4, 1850",Money-Market And City Intelligence.,84.51,0FFO-1850-JAN04-005-001
,17736,,"July 30, 1841",Express From Liverpool.,83.95,0FFO-1841-JUL30-005-001
,18501,,"January 9, 1844",The Affairs Of Spain.,89.12,0FFO-1844-JAN09-005-001
,19799,,"March 1, 1848",Belgium.,91.07,0FFO-1848-MAR01-006-003
,19664,,"September 25, 1847",It is our duty to announce a frightful chasm in,90.56,0FFO-1847-SEP25-004-004
,22836,,"November 12, 1857",A Cabinet Council was held at the official re-,86.67,0FFO-1857-NOV12-006-005
,19594,,"July 6, 1847",The Paris papers of Sunday received by our,83.53,0FFO-1847-JUL06-005-003
,21576,,"November 3, 1853",Austria.,82.27,0FFO-1853-NOV03-007-003
,19227,,"May 4, 1846",Our Spanish correspondence places before our,100,0FFO-1846-MAY04-004-004
,20766,,"April 3, 1851",Ireland.,81.47,0FFO-1851-APR03-008-003
,18590,,"April 22, 1844",America.,80.73,0FFO-1844-APR22-003-007
,20735,,"February 26, 1851",The French Republic.,85.95,0FFO-1851-FEB26-006-001
,18603,,"May 7, 1844","ABINGDON, Saturday, May 4.-We were surprised",88.64,0FFO-1844-MAY07-005-003
,18736,,"October 8, 1844","London, Tuesday, October 8, 1844.",92.81,0FFO-1844-OCT08-004-002
,17828,,"November 15, 1841","London, Monday, November 15, 1841.",86.03,0FFO-1841-NOV15-004-003
,23310,,"May 19, 1859",The War In Italy.,80.05,0FFO-1859-MAY19-010-001
,21780,,"June 29, 1854",The Crystal Palace.,86.79,0FFO-1854-JUN29-012-002
,20795,,"May 7, 1851",The Great Exhibition.,86.59,0FFO-1851-MAY07-007-001
,22494,,"October 9, 1856",Convict Labour At Cayenne.,92.18,0FFO-1856-OCT09-007-004
,20535,,"July 8, 1850",Mr. Bremridge paired in favour of Mr. Cayley's,91.49,0FFO-1850-JUL08-004-004
,22686,,"May 21, 1857","London, Thursday, May 21, 1857.",88.51,0FFO-1857-MAY21-008-002
,22450,,"August 19, 1856",The Strike At Newcastle-On-Tyne.,80.51,0FFO-1856-AUG19-010-008
,20802,,"May 15, 1851",The Great Exhibition.,86.18,0FFO-1851-MAY15-005-004
,21529,,"September 9, 1853",The QUEEN'S late visit to the Irish metropolis,92.96,0FFO-1853-SEP09-006-004
,22710,,"June 18, 1857",Mr. AYRTON has lost no time in stating the,92.58,0FFO-1857-JUN18-008-005
,19845,,"April 24, 1848",The State Of The Continent.,83.9,0FFO-1848-APR24-005-003
,20795,,"May 7, 1851",The French Republic.,86.66,0FFO-1851-MAY07-006-001
,21007,,"January 9, 1852",The Late Election In France.,80.61,0FFO-1852-JAN09-006-001
,21274,,"November 16, 1852",Austria.,87.87,0FFO-1852-NOV16-005-002
,19893,,"June 19, 1848",The National Assembly Of France.,85.9,0FFO-1848-JUN19-005-002
,20811,,"May 26, 1851",The State Of Europe.,80.63,0FFO-1851-MAY26-006-001
,22367,,"May 14, 1856",Foreign Intelligence.,82.87,0FFO-1856-MAY14-010-001
,20714,,"February 1, 1851",The Great Exhibition.,85.83,0FFO-1851-FEB01-005-002
,17989,,"May 21, 1842","Rotteck's Hisory Of The World.""""",89.69,0FFO-1842-MAY21-008-015
,21128,,"May 29, 1852",Express From Paris.,86.9,0FFO-1852-MAY29-006-001
,21105,,"May 3, 1852",France.,81.02,0FFO-1852-MAY03-006-001
,20451,,"April 1, 1850",University Intelligence.,83.23,0FFO-1850-APR01-006-002
,19327,,"August 28, 1846","London, Friday, August 28, 1846.",93.24,0FFO-1846-AUG28-004-006
,20818,,"June 3, 1851",Prussia.,93.73,0FFO-1851-JUN03-006-003
,21637,,"January 13, 1854",We have more than once bespoken the attention,90.41,0FFO-1854-JAN13-006-003
,19845,,"April 24, 1848",West Indian And Mexican Mails.,86.64,0FFO-1848-APR24-003-001
,19830,,"April 6, 1848",The Congress At Frankfort.,87.78,0FFO-1848-APR06-006-004
,21758,,"June 3, 1854",Prussia.,89.03,0FFO-1854-JUN03-010-003
,17629,,"March 27, 1841",Private Correspondence.,85.38,0FFO-1841-MAR27-006-009
,19959,,"September 4, 1848",Opening Of The Line From Paris To Calais And Dunkirk.,83.29,0FFO-1848-SEP04-006-001
,22544,,"December 6, 1856",The Bessemer Process.,82.43,0FFO-1856-DEC06-004-002
,17816,,"November 1, 1841",American Affairs.,87.24,0FFO-1841-NOV01-003-002
,17569,,"January 16, 1841",From A Correspondent In London.,87.41,0FFO-1841-JAN16-005-003
,20921,,"October 1, 1851",The Great Exhibition.,83.34,0FFO-1851-OCT01-004-008
,21722,,"April 22, 1854",Turkey.,85.2,0FFO-1854-APR22-010-005
,18873,,"March 17, 1845",The Affairs Of Switzerland.,89.28,0FFO-1845-MAR17-005-005
,23591,,"April 11, 1860",Far be it from us to hail with pleasure any,94.39,0FFO-1860-APR11-008-003
,20065,,"January 5, 1849",The State Of The Continent.,85.71,0FFO-1849-JAN05-005-001
,18469,,"December 2, 1843",The Affairs Of Spain.,84.99,0FFO-1843-DEC02-004-005
,17257,,"January 18, 1840",Money-Market And City Intelligence.,88.7,0FFO-1840-JAN18-006-003
,18444,,"November 3, 1843",Our accounts from Madrid are of the 26th ult.,97.78,0FFO-1843-NOV03-004-006
,18069,,"August 23, 1842",We have received by our ordinary express the,92.45,0FFO-1842-AUG23-004-004
,20964,,"November 20, 1851",The United States.,83.72,0FFO-1851-NOV20-008-011
,21424,,"May 10, 1853",Money-Market And City Intelligence.,86.44,0FFO-1853-MAY10-006-002
,17727,,"July 20, 1841",The Paris papers of Sunday have reached us by,83.17,0FFO-1841-JUL20-004-004
,19968,,"September 14, 1848",Liberty Of The Press In France.,83.73,0FFO-1848-SEP14-006-003
,20468,,"April 20, 1850",The Chancellor of the Exchequer has received,93.18,0FFO-1850-APR20-005-006
,21660,,"February 9, 1854",Austria.,86.25,0FFO-1854-FEB09-007-004
,17952,,"April 8, 1842","General Pasley, in his official capacity of In-",87.76,0FFO-1842-APR08-008-003
,18746,,"October 19, 1844",Express From Paris.,83.38,0FFO-1844-OCT19-006-003
,17480,,"October 5, 1840",The Paris papers of Friday have reached us by our,85.15,0FFO-1840-OCT05-004-004
,18005,,"June 9, 1842",The session of the French Chambers is now rapidly,92.31,0FFO-1842-JUN09-005-010
,21818,,"August 12, 1854",Prussia.,83.33,0FFO-1854-AUG12-010-003
,20079,,"January 22, 1849",We believe we may congratulate the more mode-,93.33,0FFO-1849-JAN22-004-003
,20036,,"December 2, 1848",Money-Market And City Intelligence.,80.61,0FFO-1848-DEC02-006-016
,19996,,"October 17, 1848",The Insurrection At Vienna.,85.47,0FFO-1848-OCT17-008-006
,19994,,"October 14, 1848",The State Of The Continent.,82.43,0FFO-1848-OCT14-006-001
,18996,,"August 7, 1845",The Ministerial interregnum in Belgium is at,84.85,0FFO-1845-AUG07-005-003
,20984,,"December 13, 1851",Prussia.,86.9,0FFO-1851-DEC13-005-001
,20531,,"July 3, 1850",The Papal States.,85.02,0FFO-1850-JUL03-006-002
,23473,,"November 25, 1859",America.,82.87,0FFO-1859-NOV25-007-001
,18326,,"June 19, 1843","London, Monday, June 19, 1843.",91.12,0FFO-1843-JUN19-004-004
,20777,,"April 16, 1851",The sudden outbreak of a military insurrection,96.75,0FFO-1851-APR16-004-003
,20042,,"December 9, 1848",Lord Stanhope And The Policy Of Ministers.,82.13,0FFO-1848-DEC09-005-011
,17466,,"September 18, 1840",Money-Market And City Intelligence.,85.4,0FFO-1840-SEP18-005-001
,18405,,"September 19, 1843",Some time ago it was prophesied that this year,97.83,0FFO-1843-SEP19-004-003
,18530,,"February 12, 1844",The New Insurrection In Spain.,84.26,0FFO-1844-FEB12-006-004
,17643,,"April 13, 1841",Money-Market And City Intelligence.,84.17,0FFO-1841-APR13-005-003
,20134,,"March 27, 1849",The Scla Ponian Opposition And The War In Hungary.,88.42,0FFO-1849-MAR27-008-006
,20947,,"October 31, 1851",Austria.,92.29,0FFO-1851-OCT31-007-002
,20486,,"May 11, 1850",America.,84.25,0FFO-1850-MAY11-005-002
,19836,,"April 13, 1848",A National Guard.,89.1,0FFO-1848-APR13-005-011
,19338,,"September 10, 1846",Money-Market And City Intelligence.,88.46,0FFO-1846-SEP10-006-003
,19913,,"July 12, 1848","THE TIMES OFFICE, Wednesday Morning.",80.13,0FFO-1848-JUL12-008-001
,19983,,"October 2, 1848",The perfect tranquillity that has reigned in Bel-,90.72,0FFO-1848-OCT02-004-003
,18130,,"November 2, 1842",We have received by our ordinary express the,84.49,0FFO-1842-NOV02-004-004
,20710,,"January 28, 1851",Austria.,89.5,0FFO-1851-JAN28-006-003
,19325,,"August 26, 1846","The PREMIER is much indebted to fortune, or,",94.64,0FFO-1846-AUG26-005-004
,20546,,"July 20, 1850",Austria.,82.62,0FFO-1850-JUL20-006-003
,20724,,"February 13, 1851",The Great Exhibition.,90.6,0FFO-1851-FEB13-005-005
,20820,,"June 5, 1851",The Great Exhibition.,89.86,0FFO-1851-JUN05-005-004
,20768,,"April 5, 1851",Sir CHARLES WOOD cannot be taxed this year,90.48,0FFO-1851-APR05-005-001
,21179,,"July 28, 1852",Proceedings Of The Select Committee On Income And Property Tax.,82.68,0FFO-1852-JUL28-008-001
,19855,,"May 5, 1848",The French Commission Of Labour.,80.58,0FFO-1848-MAY05-006-018
,22799,,"September 30, 1857",Russian Opinions Upon The Indian Mutinies.,89.02,0FFO-1857-SEP30-012-007
,21937,,"December 29, 1854",The Representation Of Sunderland.,85.15,0FFO-1854-DEC29-009-002
,22837,,"November 13, 1857",To The Editor Of The Times.,86.29,0FFO-1857-NOV13-008-005
,19306,,"August 4, 1846",Sugar Duties.,86.67,0FFO-1846-AUG04-005-006
,23678,,"July 21, 1860",Ireland.,86.78,0FFO-1860-JUL21-009-003
,21543,,"September 26, 1853",Latest Intelligence.,87.59,0FFO-1853-SEP26-008-006
,20908,,"September 16, 1851",The Great Exhibition.,85.91,0FFO-1851-SEP16-005-003
,19846,,"April 25, 1848",The State Of The Continent.,91.76,0FFO-1848-APR25-005-001
,19817,,"March 22, 1848",The French Republic.,80.76,0FFO-1848-MAR22-005-006
,23739,,"October 1, 1860",France.,81.83,0FFO-1860-OCT01-008-001
,21832,,"August 29, 1854",Spain.,87.76,0FFO-1854-AUG29-009-001
,21275,,"November 17, 1852",France.,81.37,0FFO-1852-NOV17-006-001
,22546,,"December 9, 1856",The Brazils And River Plate.,83.17,0FFO-1856-DEC09-008-005
,19452,,"January 21, 1847",The discussion on the Address of the Chamber,86.38,0FFO-1847-JAN21-005-002
,21338,,"January 29, 1853",As we are perfectly convinced that the present,87.04,0FFO-1853-JAN29-004-003
,19250,,"May 30, 1846",Insurrection In Portugal.,91.78,0FFO-1846-MAY30-006-001
,23432,,"October 8, 1859",Austria.,87.27,0FFO-1859-OCT08-008-002
,21292,,"December 7, 1852",The Empire In France.,86.48,0FFO-1852-DEC07-007-001
,17818,,"November 3, 1841",Private Correspondence.,82.42,0FFO-1841-NOV03-005-002
